"id","thinning","dev","th","a","d","n","N_ini","N","point_density_sim_gp","mean_deviation"
151,"deviation_50",1.52102839167139,0.5,6,1,10,100,50,0.5,1.64482715047682
151,"deviation_80",3.2120950389755,0.8,6,1,10,100,20,0.2,3.25486088850788
152,"deviation_10",0.243274795480654,0.1,6,1.5,10,100,90,0.9,0.212747779207969
152,"deviation_30",0.431359438739416,0.3,6,1.5,10,100,70,0.7,0.537122187050506
152,"deviation_50",0.939595160860189,0.5,6,1.5,10,100,50,0.5,0.998932523019561
152,"deviation_80",2.25382605001092,0.8,6,1.5,10,100,20,0.2,2.43805133869458
153,"deviation_10",0.0817172198129205,0.1,6,3,10,100,90,0.9,0.0771454448904091
153,"deviation_30",0.255879920157222,0.3,6,3,10,100,70,0.7,0.202636452790062
153,"deviation_50",0.202579730868097,0.5,6,3,10,100,50,0.5,0.309749764314976
153,"deviation_80",1.0929677005191,0.8,6,3,10,100,20,0.2,0.930643936463413
154,"deviation_10",0.0581161268844258,0.1,6,4,10,100,90,0.9,0.0653060275588064
154,"deviation_30",0.147805174762698,0.3,6,4,10,100,70,0.7,0.152061680522147
154,"deviation_50",0.229482652142239,0.5,6,4,10,100,50,0.5,0.265254125356907
154,"deviation_80",0.697265585816817,0.8,6,4,10,100,20,0.2,0.677834234249258
155,"deviation_10",0.0551140556581557,0.1,6,6,10,100,90,0.9,0.0388354707590732
155,"deviation_30",0.155119738339011,0.3,6,6,10,100,70,0.7,0.108673726546393
155,"deviation_50",0.199076881232286,0.5,6,6,10,100,50,0.5,0.183846321256338
155,"deviation_80",0.400434007982074,0.8,6,6,10,100,20,0.2,0.51664822765273
156,"deviation_10",0.0779173187337597,0.1,6,1,20,400,360,3.6,0.109247368654026
156,"deviation_30",0.263485559669443,0.3,6,1,20,400,280,2.8,0.27121787307946
156,"deviation_50",0.591090222476769,0.5,6,1,20,400,200,2,0.498805663132222
156,"deviation_80",1.56271158288385,0.8,6,1,20,400,80,0.8,1.51766483551796
157,"deviation_10",0.0667005678912185,0.1,6,1.5,20,400,360,3.6,0.0676529272142444
157,"deviation_30",0.155835474697168,0.3,6,1.5,20,400,280,2.8,0.149477712332035
157,"deviation_50",0.251834289617688,0.5,6,1.5,20,400,200,2,0.245822891931105
157,"deviation_80",0.68864679600623,0.8,6,1.5,20,400,80,0.8,0.728707353285483
158,"deviation_10",0.0409005027798658,0.1,6,3,20,400,360,3.6,0.0396488694272405
158,"deviation_30",0.0938379762005477,0.3,6,3,20,400,280,2.8,0.0796206261251319
158,"deviation_50",0.088940607483088,0.5,6,3,20,400,200,2,0.132872258289682
158,"deviation_80",0.275601409224229,0.8,6,3,20,400,80,0.8,0.291236357191867
159,"deviation_10",0.0310151341665574,0.1,6,4,20,400,360,3.6,0.0328033213037104
159,"deviation_30",0.0696097072243694,0.3,6,4,20,400,280,2.8,0.0647394709169918
159,"deviation_50",0.126534382071626,0.5,6,4,20,400,200,2,0.10360104923477
159,"deviation_80",0.317607589542477,0.8,6,4,20,400,80,0.8,0.232736038838764
160,"deviation_10",0.0281088854066624,0.1,6,6,20,400,360,3.6,0.027295093031633
160,"deviation_30",0.0711336344585488,0.3,6,6,20,400,280,2.8,0.054607618591806
160,"deviation_50",0.0917677410861889,0.5,6,6,20,400,200,2,0.0835592116727197
160,"deviation_80",0.174750919553734,0.8,6,6,20,400,80,0.8,0.184425120965873
161,"deviation_10",0.0771010567472543,0.1,6,1,30,900,810,8.1,0.0672337562567494
161,"deviation_30",0.154517643297714,0.3,6,1,30,900,630,6.3,0.138937137618178
161,"deviation_50",0.248268925560301,0.5,6,1,30,900,450,4.5,0.23355079933954
161,"deviation_80",0.637276512791186,0.8,6,1,30,900,180,1.8,0.643910126338558
162,"deviation_10",0.0459239684972623,0.1,6,1.5,30,900,810,8.1,0.0432562344799419
162,"deviation_30",0.0850926866764173,0.3,6,1.5,30,900,630,6.3,0.0960659992111504
162,"deviation_50",0.151092733184475,0.5,6,1.5,30,900,450,4.5,0.147768637576083
162,"deviation_80",0.290837402769022,0.8,6,1.5,30,900,180,1.8,0.349692429707488
163,"deviation_10",0.0294951024554153,0.1,6,3,30,900,810,8.1,0.0274165530164892
163,"deviation_30",0.0521341414512225,0.3,6,3,30,900,630,6.3,0.0548683806122472
163,"deviation_50",0.0912395924039499,0.5,6,3,30,900,450,4.5,0.0862725010523943
163,"deviation_80",0.151037249547728,0.8,6,3,30,900,180,1.8,0.170656777598871
164,"deviation_10",0.0215289408459953,0.1,6,4,30,900,810,8.1,0.0235567521328071
164,"deviation_30",0.0477689640545922,0.3,6,4,30,900,630,6.3,0.0434416636124562
164,"deviation_50",0.0572086797383963,0.5,6,4,30,900,450,4.5,0.0663860607248535
164,"deviation_80",0.151947717103551,0.8,6,4,30,900,180,1.8,0.134602001946721
165,"deviation_10",0.0187459902960833,0.1,6,6,30,900,810,8.1,0.0190067519228502
165,"deviation_30",0.0332959485241057,0.3,6,6,30,900,630,6.3,0.0391150710425973
165,"deviation_50",0.0484344229555567,0.5,6,6,30,900,450,4.5,0.061583366373797
165,"deviation_80",0.110162098223046,0.8,6,6,30,900,180,1.8,0.119952475720633
166,"deviation_10",0.399352417666463,0.1,6,1,10,100,90,0.9,0.412541968336326
166,"deviation_30",0.943837171535592,0.3,6,1,10,100,70,0.7,0.96531522298236
166,"deviation_50",1.40187814771194,0.5,6,1,10,100,50,0.5,1.64482715047682
166,"deviation_80",3.77583220452418,0.8,6,1,10,100,20,0.2,3.25486088850788
167,"deviation_10",0.150003397767122,0.1,6,1.5,10,100,90,0.9,0.212747779207969
167,"deviation_30",0.331073308690901,0.3,6,1.5,10,100,70,0.7,0.537122187050506
167,"deviation_50",1.11951943985702,0.5,6,1.5,10,100,50,0.5,0.998932523019561
167,"deviation_80",2.87870219356711,0.8,6,1.5,10,100,20,0.2,2.43805133869458
168,"deviation_10",0.0441626943661021,0.1,6,3,10,100,90,0.9,0.0771454448904091
168,"deviation_30",0.263209477587873,0.3,6,3,10,100,70,0.7,0.202636452790062
168,"deviation_50",0.236985723983405,0.5,6,3,10,100,50,0.5,0.309749764314976
168,"deviation_80",0.390257003509193,0.8,6,3,10,100,20,0.2,0.930643936463413
169,"deviation_10",0.0832226972008742,0.1,6,4,10,100,90,0.9,0.0653060275588064
169,"deviation_30",0.184318740495508,0.3,6,4,10,100,70,0.7,0.152061680522147
169,"deviation_50",0.104966385463999,0.5,6,4,10,100,50,0.5,0.265254125356907
169,"deviation_80",1.23146092112811,0.8,6,4,10,100,20,0.2,0.677834234249258
170,"deviation_10",0.0275438204461646,0.1,6,6,10,100,90,0.9,0.0388354707590732
170,"deviation_30",0.119034411276031,0.3,6,6,10,100,70,0.7,0.108673726546393
170,"deviation_50",0.165620839773265,0.5,6,6,10,100,50,0.5,0.183846321256338
170,"deviation_80",0.491916266939251,0.8,6,6,10,100,20,0.2,0.51664822765273
171,"deviation_10",0.157488112631849,0.1,6,1,20,400,360,3.6,0.109247368654026
171,"deviation_30",0.28749860834135,0.3,6,1,20,400,280,2.8,0.27121787307946
171,"deviation_50",0.583550480556646,0.5,6,1,20,400,200,2,0.498805663132222
171,"deviation_80",1.37039956286011,0.8,6,1,20,400,80,0.8,1.51766483551796
172,"deviation_10",0.0783952804059332,0.1,6,1.5,20,400,360,3.6,0.0676529272142444
172,"deviation_30",0.160009326777268,0.3,6,1.5,20,400,280,2.8,0.149477712332035
172,"deviation_50",0.313319037632793,0.5,6,1.5,20,400,200,2,0.245822891931105
172,"deviation_80",0.765754671047427,0.8,6,1.5,20,400,80,0.8,0.728707353285483
173,"deviation_10",0.0351176260808894,0.1,6,3,20,400,360,3.6,0.0396488694272405
173,"deviation_30",0.0681578526881101,0.3,6,3,20,400,280,2.8,0.0796206261251319
173,"deviation_50",0.128246858722644,0.5,6,3,20,400,200,2,0.132872258289682
173,"deviation_80",0.221957824027257,0.8,6,3,20,400,80,0.8,0.291236357191867
174,"deviation_10",0.0313331059366102,0.1,6,4,20,400,360,3.6,0.0328033213037104
174,"deviation_30",0.0701806875754742,0.3,6,4,20,400,280,2.8,0.0647394709169918
174,"deviation_50",0.0842753008080361,0.5,6,4,20,400,200,2,0.10360104923477
174,"deviation_80",0.228954513387917,0.8,6,4,20,400,80,0.8,0.232736038838764
175,"deviation_10",0.0364564316607991,0.1,6,6,20,400,360,3.6,0.027295093031633
175,"deviation_30",0.0411833967865028,0.3,6,6,20,400,280,2.8,0.054607618591806
175,"deviation_50",0.0669057395607068,0.5,6,6,20,400,200,2,0.0835592116727197
175,"deviation_80",0.178949154388933,0.8,6,6,20,400,80,0.8,0.184425120965873
176,"deviation_10",0.0601107577735864,0.1,6,1,30,900,810,8.1,0.0672337562567494
176,"deviation_30",0.170213601923887,0.3,6,1,30,900,630,6.3,0.138937137618178
176,"deviation_50",0.252894309368442,0.5,6,1,30,900,450,4.5,0.23355079933954
176,"deviation_80",0.671231353138665,0.8,6,1,30,900,180,1.8,0.643910126338558
177,"deviation_10",0.0364266668574998,0.1,6,1.5,30,900,810,8.1,0.0432562344799419
177,"deviation_30",0.10974014944587,0.3,6,1.5,30,900,630,6.3,0.0960659992111504
177,"deviation_50",0.134028433181315,0.5,6,1.5,30,900,450,4.5,0.147768637576083
177,"deviation_80",0.25432277361847,0.8,6,1.5,30,900,180,1.8,0.349692429707488
178,"deviation_10",0.0290935170728666,0.1,6,3,30,900,810,8.1,0.0274165530164892
178,"deviation_30",0.0605436054133893,0.3,6,3,30,900,630,6.3,0.0548683806122472
178,"deviation_50",0.0856910008659238,0.5,6,3,30,900,450,4.5,0.0862725010523943
178,"deviation_80",0.139320716810386,0.8,6,3,30,900,180,1.8,0.170656777598871
179,"deviation_10",0.0220928392051059,0.1,6,4,30,900,810,8.1,0.0235567521328071
179,"deviation_30",0.0401856027325265,0.3,6,4,30,900,630,6.3,0.0434416636124562
179,"deviation_50",0.0649097493180974,0.5,6,4,30,900,450,4.5,0.0663860607248535
179,"deviation_80",0.122092697936182,0.8,6,4,30,900,180,1.8,0.134602001946721
180,"deviation_10",0.0197128103191953,0.1,6,6,30,900,810,8.1,0.0190067519228502
180,"deviation_30",0.0457057757744132,0.3,6,6,30,900,630,6.3,0.0391150710425973
180,"deviation_50",0.092866272064766,0.5,6,6,30,900,450,4.5,0.061583366373797
180,"deviation_80",0.135872676615827,0.8,6,6,30,900,180,1.8,0.119952475720633
181,"deviation_10",0.507554280852797,0.1,6,1,10,100,90,0.9,0.412541968336326
181,"deviation_30",0.825539615950303,0.3,6,1,10,100,70,0.7,0.96531522298236
181,"deviation_50",1.49482285854033,0.5,6,1,10,100,50,0.5,1.64482715047682
181,"deviation_80",3.39923307658857,0.8,6,1,10,100,20,0.2,3.25486088850788
182,"deviation_10",0.272142065920004,0.1,6,1.5,10,100,90,0.9,0.212747779207969
182,"deviation_30",0.54520502808141,0.3,6,1.5,10,100,70,0.7,0.537122187050506
182,"deviation_50",0.751227228078457,0.5,6,1.5,10,100,50,0.5,0.998932523019561
182,"deviation_80",2.1853018884835,0.8,6,1.5,10,100,20,0.2,2.43805133869458
183,"deviation_10",0.0657405797893417,0.1,6,3,10,100,90,0.9,0.0771454448904091
183,"deviation_30",0.17714830284214,0.3,6,3,10,100,70,0.7,0.202636452790062
183,"deviation_50",0.244745164697419,0.5,6,3,10,100,50,0.5,0.309749764314976
183,"deviation_80",1.03336145093981,0.8,6,3,10,100,20,0.2,0.930643936463413
184,"deviation_10",0.0560765957428335,0.1,6,4,10,100,90,0.9,0.0653060275588064
184,"deviation_30",0.135123210499828,0.3,6,4,10,100,70,0.7,0.152061680522147
184,"deviation_50",0.215478723751935,0.5,6,4,10,100,50,0.5,0.265254125356907
184,"deviation_80",0.519971657665193,0.8,6,4,10,100,20,0.2,0.677834234249258
185,"deviation_10",0.0402751862204657,0.1,6,6,10,100,90,0.9,0.0388354707590732
185,"deviation_30",0.0744656790566583,0.3,6,6,10,100,70,0.7,0.108673726546393
185,"deviation_50",0.174567092734088,0.5,6,6,10,100,50,0.5,0.183846321256338
185,"deviation_80",0.257544239825077,0.8,6,6,10,100,20,0.2,0.51664822765273
186,"deviation_10",0.085269954308957,0.1,6,1,20,400,360,3.6,0.109247368654026
186,"deviation_30",0.222706238008977,0.3,6,1,20,400,280,2.8,0.27121787307946
186,"deviation_50",0.429156385194388,0.5,6,1,20,400,200,2,0.498805663132222
186,"deviation_80",1.28763402643674,0.8,6,1,20,400,80,0.8,1.51766483551796
187,"deviation_10",0.0913148202154945,0.1,6,1.5,20,400,360,3.6,0.0676529272142444
187,"deviation_30",0.156361145535492,0.3,6,1.5,20,400,280,2.8,0.149477712332035
187,"deviation_50",0.186977820240518,0.5,6,1.5,20,400,200,2,0.245822891931105
187,"deviation_80",0.615182059571831,0.8,6,1.5,20,400,80,0.8,0.728707353285483
188,"deviation_10",0.0459301489042053,0.1,6,3,20,400,360,3.6,0.0396488694272405
188,"deviation_30",0.0955385430279932,0.3,6,3,20,400,280,2.8,0.0796206261251319
188,"deviation_50",0.147730466395763,0.5,6,3,20,400,200,2,0.132872258289682
188,"deviation_80",0.334412695545308,0.8,6,3,20,400,80,0.8,0.291236357191867
189,"deviation_10",0.0236311764095238,0.1,6,4,20,400,360,3.6,0.0328033213037104
189,"deviation_30",0.045642187088143,0.3,6,4,20,400,280,2.8,0.0647394709169918
189,"deviation_50",0.129249056413927,0.5,6,4,20,400,200,2,0.10360104923477
189,"deviation_80",0.302472688979953,0.8,6,4,20,400,80,0.8,0.232736038838764
190,"deviation_10",0.0215428485789221,0.1,6,6,20,400,360,3.6,0.027295093031633
190,"deviation_30",0.0458201241281708,0.3,6,6,20,400,280,2.8,0.054607618591806
190,"deviation_50",0.071310499476963,0.5,6,6,20,400,200,2,0.0835592116727197
190,"deviation_80",0.191685988700919,0.8,6,6,20,400,80,0.8,0.184425120965873
191,"deviation_10",0.0509237815247266,0.1,6,1,30,900,810,8.1,0.0672337562567494
191,"deviation_30",0.122829876969782,0.3,6,1,30,900,630,6.3,0.138937137618178
191,"deviation_50",0.243179977680352,0.5,6,1,30,900,450,4.5,0.23355079933954
191,"deviation_80",0.602799580800531,0.8,6,1,30,900,180,1.8,0.643910126338558
192,"deviation_10",0.0455886748382127,0.1,6,1.5,30,900,810,8.1,0.0432562344799419
192,"deviation_30",0.0979722679437401,0.3,6,1.5,30,900,630,6.3,0.0960659992111504
192,"deviation_50",0.149182930983413,0.5,6,1.5,30,900,450,4.5,0.147768637576083
192,"deviation_80",0.399987174142988,0.8,6,1.5,30,900,180,1.8,0.349692429707488
193,"deviation_10",0.0291244342656466,0.1,6,3,30,900,810,8.1,0.0274165530164892
193,"deviation_30",0.0498383696904983,0.3,6,3,30,900,630,6.3,0.0548683806122472
193,"deviation_50",0.082783254772829,0.5,6,3,30,900,450,4.5,0.0862725010523943
193,"deviation_80",0.149840149304904,0.8,6,3,30,900,180,1.8,0.170656777598871
194,"deviation_10",0.0303505936890822,0.1,6,4,30,900,810,8.1,0.0235567521328071
194,"deviation_30",0.0315959849383178,0.3,6,4,30,900,630,6.3,0.0434416636124562
194,"deviation_50",0.074775454363781,0.5,6,4,30,900,450,4.5,0.0663860607248535
194,"deviation_80",0.161092014937869,0.8,6,4,30,900,180,1.8,0.134602001946721
195,"deviation_10",0.0208663159777829,0.1,6,6,30,900,810,8.1,0.0190067519228502
195,"deviation_30",0.0349294026871497,0.3,6,6,30,900,630,6.3,0.0391150710425973
195,"deviation_50",0.071953992702035,0.5,6,6,30,900,450,4.5,0.061583366373797
195,"deviation_80",0.110740721790454,0.8,6,6,30,900,180,1.8,0.119952475720633
196,"deviation_10",0.615342894507357,0.1,6,1,10,100,90,0.9,0.412541968336326
196,"deviation_30",1.20869840513963,0.3,6,1,10,100,70,0.7,0.96531522298236
196,"deviation_50",1.77979027069016,0.5,6,1,10,100,50,0.5,1.64482715047682
196,"deviation_80",3.52244931588222,0.8,6,1,10,100,20,0.2,3.25486088850788
197,"deviation_10",0.171602564493248,0.1,6,1.5,10,100,90,0.9,0.212747779207969
197,"deviation_30",0.56104055022844,0.3,6,1.5,10,100,70,0.7,0.537122187050506
197,"deviation_50",1.15792566378678,0.5,6,1.5,10,100,50,0.5,0.998932523019561
197,"deviation_80",2.3370053499166,0.8,6,1.5,10,100,20,0.2,2.43805133869458
198,"deviation_10",0.0492343287761253,0.1,6,3,10,100,90,0.9,0.0771454448904091
198,"deviation_30",0.208249855455191,0.3,6,3,10,100,70,0.7,0.202636452790062
198,"deviation_50",0.227170314655178,0.5,6,3,10,100,50,0.5,0.309749764314976
198,"deviation_80",0.790230636906694,0.8,6,3,10,100,20,0.2,0.930643936463413
199,"deviation_10",0.0466365237609584,0.1,6,4,10,100,90,0.9,0.0653060275588064
199,"deviation_30",0.0962073121752902,0.3,6,4,10,100,70,0.7,0.152061680522147
199,"deviation_50",0.16983461051933,0.5,6,4,10,100,50,0.5,0.265254125356907
199,"deviation_80",0.859408415000555,0.8,6,4,10,100,20,0.2,0.677834234249258
200,"deviation_10",0.0168906449195645,0.1,6,6,10,100,90,0.9,0.0388354707590732
200,"deviation_30",0.0659836351758165,0.3,6,6,10,100,70,0.7,0.108673726546393
200,"deviation_50",0.121667288853427,0.5,6,6,10,100,50,0.5,0.183846321256338
200,"deviation_80",0.598537543388102,0.8,6,6,10,100,20,0.2,0.51664822765273
201,"deviation_10",0.138067857903985,0.1,6,1,20,400,360,3.6,0.109247368654026
201,"deviation_30",0.295058836657515,0.3,6,1,20,400,280,2.8,0.27121787307946
201,"deviation_50",0.421169937363446,0.5,6,1,20,400,200,2,0.498805663132222
201,"deviation_80",1.16418469606545,0.8,6,1,20,400,80,0.8,1.51766483551796
202,"deviation_10",0.0774886758805402,0.1,6,1.5,20,400,360,3.6,0.0676529272142444
202,"deviation_30",0.166225922117937,0.3,6,1.5,20,400,280,2.8,0.149477712332035
202,"deviation_50",0.265292158431453,0.5,6,1.5,20,400,200,2,0.245822891931105
202,"deviation_80",0.834009353049111,0.8,6,1.5,20,400,80,0.8,0.728707353285483
203,"deviation_10",0.0336807665780123,0.1,6,3,20,400,360,3.6,0.0396488694272405
203,"deviation_30",0.0476352209987327,0.3,6,3,20,400,280,2.8,0.0796206261251319
203,"deviation_50",0.138357657093817,0.5,6,3,20,400,200,2,0.132872258289682
203,"deviation_80",0.313658722529138,0.8,6,3,20,400,80,0.8,0.291236357191867
204,"deviation_10",0.0394491091252331,0.1,6,4,20,400,360,3.6,0.0328033213037104
204,"deviation_30",0.093879911613501,0.3,6,4,20,400,280,2.8,0.0647394709169918
204,"deviation_50",0.103482303050978,0.5,6,4,20,400,200,2,0.10360104923477
204,"deviation_80",0.296731212562362,0.8,6,4,20,400,80,0.8,0.232736038838764
205,"deviation_10",0.0233331073871699,0.1,6,6,20,400,360,3.6,0.027295093031633
205,"deviation_30",0.0467696279546294,0.3,6,6,20,400,280,2.8,0.054607618591806
205,"deviation_50",0.0858348784425746,0.5,6,6,20,400,200,2,0.0835592116727197
205,"deviation_80",0.153401727399245,0.8,6,6,20,400,80,0.8,0.184425120965873
206,"deviation_10",0.0625613241463085,0.1,6,1,30,900,810,8.1,0.0672337562567494
206,"deviation_30",0.128634255619875,0.3,6,1,30,900,630,6.3,0.138937137618178
206,"deviation_50",0.212765629090728,0.5,6,1,30,900,450,4.5,0.23355079933954
206,"deviation_80",0.531064309971567,0.8,6,1,30,900,180,1.8,0.643910126338558
207,"deviation_10",0.0463711917019785,0.1,6,1.5,30,900,810,8.1,0.0432562344799419
207,"deviation_30",0.107330543859482,0.3,6,1.5,30,900,630,6.3,0.0960659992111504
207,"deviation_50",0.136828022045199,0.5,6,1.5,30,900,450,4.5,0.147768637576083
207,"deviation_80",0.392492760039033,0.8,6,1.5,30,900,180,1.8,0.349692429707488
208,"deviation_10",0.026726598220798,0.1,6,3,30,900,810,8.1,0.0274165530164892
208,"deviation_30",0.0424742302169339,0.3,6,3,30,900,630,6.3,0.0548683806122472
208,"deviation_50",0.080062805128693,0.5,6,3,30,900,450,4.5,0.0862725010523943
208,"deviation_80",0.202792853987739,0.8,6,3,30,900,180,1.8,0.170656777598871
209,"deviation_10",0.0281510982058935,0.1,6,4,30,900,810,8.1,0.0235567521328071
209,"deviation_30",0.0492866242403434,0.3,6,4,30,900,630,6.3,0.0434416636124562
209,"deviation_50",0.0671091460383282,0.5,6,4,30,900,450,4.5,0.0663860607248535
209,"deviation_80",0.141750897081723,0.8,6,4,30,900,180,1.8,0.134602001946721
210,"deviation_10",0.0184804917777588,0.1,6,6,30,900,810,8.1,0.0190067519228502
210,"deviation_30",0.0426996455382987,0.3,6,6,30,900,630,6.3,0.0391150710425973
210,"deviation_50",0.0564911985066259,0.5,6,6,30,900,450,4.5,0.061583366373797
210,"deviation_80",0.167366584198863,0.8,6,6,30,900,180,1.8,0.119952475720633
211,"deviation_10",0.321073552689475,0.1,6,1,10,100,90,0.9,0.412541968336326
211,"deviation_30",1.14183274773307,0.3,6,1,10,100,70,0.7,0.96531522298236
211,"deviation_50",1.33753991611786,0.5,6,1,10,100,50,0.5,1.64482715047682
211,"deviation_80",2.4901656540813,0.8,6,1,10,100,20,0.2,3.25486088850788
212,"deviation_10",0.241190791908557,0.1,6,1.5,10,100,90,0.9,0.212747779207969
212,"deviation_30",0.519192296067201,0.3,6,1.5,10,100,70,0.7,0.537122187050506
212,"deviation_50",0.812179295051763,0.5,6,1.5,10,100,50,0.5,0.998932523019561
212,"deviation_80",1.84694054468993,0.8,6,1.5,10,100,20,0.2,2.43805133869458
213,"deviation_10",0.0789696369665425,0.1,6,3,10,100,90,0.9,0.0771454448904091
213,"deviation_30",0.153063313614312,0.3,6,3,10,100,70,0.7,0.202636452790062
213,"deviation_50",0.409947506793102,0.5,6,3,10,100,50,0.5,0.309749764314976
213,"deviation_80",1.25187760631541,0.8,6,3,10,100,20,0.2,0.930643936463413
214,"deviation_10",0.038570569616625,0.1,6,4,10,100,90,0.9,0.0653060275588064
214,"deviation_30",0.122860458978471,0.3,6,4,10,100,70,0.7,0.152061680522147
214,"deviation_50",0.37342627737712,0.5,6,4,10,100,50,0.5,0.265254125356907
214,"deviation_80",0.542545612239586,0.8,6,4,10,100,20,0.2,0.677834234249258
215,"deviation_10",0.034117794476821,0.1,6,6,10,100,90,0.9,0.0388354707590732
215,"deviation_30",0.105533916388812,0.3,6,6,10,100,70,0.7,0.108673726546393
215,"deviation_50",0.165896126127349,0.5,6,6,10,100,50,0.5,0.183846321256338
215,"deviation_80",0.553601206853137,0.8,6,6,10,100,20,0.2,0.51664822765273
216,"deviation_10",0.0696889138324567,0.1,6,1,20,400,360,3.6,0.109247368654026
216,"deviation_30",0.255688929092365,0.3,6,1,20,400,280,2.8,0.27121787307946
216,"deviation_50",0.567405329311057,0.5,6,1,20,400,200,2,0.498805663132222
216,"deviation_80",1.68341618401728,0.8,6,1,20,400,80,0.8,1.51766483551796
217,"deviation_10",0.0577414882281535,0.1,6,1.5,20,400,360,3.6,0.0676529272142444
217,"deviation_30",0.173384852068829,0.3,6,1.5,20,400,280,2.8,0.149477712332035
217,"deviation_50",0.246860677616542,0.5,6,1.5,20,400,200,2,0.245822891931105
217,"deviation_80",0.699907585008413,0.8,6,1.5,20,400,80,0.8,0.728707353285483
218,"deviation_10",0.050020254245811,0.1,6,3,20,400,360,3.6,0.0396488694272405
218,"deviation_30",0.10382462230446,0.3,6,3,20,400,280,2.8,0.0796206261251319
218,"deviation_50",0.141609125392115,0.5,6,3,20,400,200,2,0.132872258289682
218,"deviation_80",0.24256402097373,0.8,6,3,20,400,80,0.8,0.291236357191867
219,"deviation_10",0.0263004058351437,0.1,6,4,20,400,360,3.6,0.0328033213037104
219,"deviation_30",0.0416515849973377,0.3,6,4,20,400,280,2.8,0.0647394709169918
219,"deviation_50",0.108926010165947,0.5,6,4,20,400,200,2,0.10360104923477
219,"deviation_80",0.195237459333525,0.8,6,4,20,400,80,0.8,0.232736038838764
220,"deviation_10",0.026343870704772,0.1,6,6,20,400,360,3.6,0.027295093031633
220,"deviation_30",0.0538110727538804,0.3,6,6,20,400,280,2.8,0.054607618591806
220,"deviation_50",0.0931330883426692,0.5,6,6,20,400,200,2,0.0835592116727197
220,"deviation_80",0.165286470584785,0.8,6,6,20,400,80,0.8,0.184425120965873
221,"deviation_10",0.0588386265290064,0.1,6,1,30,900,810,8.1,0.0672337562567494
221,"deviation_30",0.13501767165468,0.3,6,1,30,900,630,6.3,0.138937137618178
221,"deviation_50",0.252111578748222,0.5,6,1,30,900,450,4.5,0.23355079933954
221,"deviation_80",0.657191166135172,0.8,6,1,30,900,180,1.8,0.643910126338558
222,"deviation_10",0.042609366354408,0.1,6,1.5,30,900,810,8.1,0.0432562344799419
222,"deviation_30",0.109440096225703,0.3,6,1.5,30,900,630,6.3,0.0960659992111504
222,"deviation_50",0.164197735657388,0.5,6,1.5,30,900,450,4.5,0.147768637576083
222,"deviation_80",0.284327899563295,0.8,6,1.5,30,900,180,1.8,0.349692429707488
223,"deviation_10",0.0275015635328607,0.1,6,3,30,900,810,8.1,0.0274165530164892
223,"deviation_30",0.0542167292145267,0.3,6,3,30,900,630,6.3,0.0548683806122472
223,"deviation_50",0.0963028489767794,0.5,6,3,30,900,450,4.5,0.0862725010523943
223,"deviation_80",0.185108723279526,0.8,6,3,30,900,180,1.8,0.170656777598871
224,"deviation_10",0.0242268054861897,0.1,6,4,30,900,810,8.1,0.0235567521328071
224,"deviation_30",0.0536909582399386,0.3,6,4,30,900,630,6.3,0.0434416636124562
224,"deviation_50",0.0845644722049903,0.5,6,4,30,900,450,4.5,0.0663860607248535
224,"deviation_80",0.149495223357642,0.8,6,4,30,900,180,1.8,0.134602001946721
225,"deviation_10",0.0214589454940375,0.1,6,6,30,900,810,8.1,0.0190067519228502
225,"deviation_30",0.0367933717289774,0.3,6,6,30,900,630,6.3,0.0391150710425973
225,"deviation_50",0.0694298182034555,0.5,6,6,30,900,450,4.5,0.061583366373797
225,"deviation_80",0.10105414032053,0.8,6,6,30,900,180,1.8,0.119952475720633
