"id","thinning","dev","th","a","d","n","N_ini","N","point_density_sim_gp","mean_deviation"
226,"deviation_10",0.432238083779661,0.1,6,1,10,100,90,0.9,0.412541968336326
226,"deviation_30",1.1802050760137,0.3,6,1,10,100,70,0.7,0.96531522298236
226,"deviation_50",1.54405092184037,0.5,6,1,10,100,50,0.5,1.64482715047682
226,"deviation_80",2.90695465247622,0.8,6,1,10,100,20,0.2,3.25486088850788
227,"deviation_10",0.32367168607755,0.1,6,1.5,10,100,90,0.9,0.212747779207969
227,"deviation_30",0.439904422635473,0.3,6,1.5,10,100,70,0.7,0.537122187050506
227,"deviation_50",1.63914544096727,0.5,6,1.5,10,100,50,0.5,0.998932523019561
227,"deviation_80",3.62163171577543,0.8,6,1.5,10,100,20,0.2,2.43805133869458
228,"deviation_10",0.150939148817888,0.1,6,3,10,100,90,0.9,0.0771454448904091
228,"deviation_30",0.277260378044533,0.3,6,3,10,100,70,0.7,0.202636452790062
228,"deviation_50",0.404728784345491,0.5,6,3,10,100,50,0.5,0.309749764314976
228,"deviation_80",1.02141239937656,0.8,6,3,10,100,20,0.2,0.930643936463413
229,"deviation_10",0.0451631690787017,0.1,6,4,10,100,90,0.9,0.0653060275588064
229,"deviation_30",0.164202043042042,0.3,6,4,10,100,70,0.7,0.152061680522147
229,"deviation_50",0.264500529646392,0.5,6,4,10,100,50,0.5,0.265254125356907
229,"deviation_80",0.620818901374149,0.8,6,4,10,100,20,0.2,0.677834234249258
230,"deviation_10",0.0210535240302143,0.1,6,6,10,100,90,0.9,0.0388354707590732
230,"deviation_30",0.142353455993963,0.3,6,6,10,100,70,0.7,0.108673726546393
230,"deviation_50",0.182206796964431,0.5,6,6,10,100,50,0.5,0.183846321256338
230,"deviation_80",0.729576127497741,0.8,6,6,10,100,20,0.2,0.51664822765273
231,"deviation_10",0.125371300197757,0.1,6,1,20,400,360,3.6,0.109247368654026
231,"deviation_30",0.326760374144316,0.3,6,1,20,400,280,2.8,0.27121787307946
231,"deviation_50",0.534745100965228,0.5,6,1,20,400,200,2,0.498805663132222
231,"deviation_80",1.60391247679398,0.8,6,1,20,400,80,0.8,1.51766483551796
232,"deviation_10",0.0600408440352517,0.1,6,1.5,20,400,360,3.6,0.0676529272142444
232,"deviation_30",0.102351468689194,0.3,6,1.5,20,400,280,2.8,0.149477712332035
232,"deviation_50",0.256075055998398,0.5,6,1.5,20,400,200,2,0.245822891931105
232,"deviation_80",0.837834577721698,0.8,6,1.5,20,400,80,0.8,0.728707353285483
233,"deviation_10",0.0346262069091515,0.1,6,3,20,400,360,3.6,0.0396488694272405
233,"deviation_30",0.0681123337792804,0.3,6,3,20,400,280,2.8,0.0796206261251319
233,"deviation_50",0.120366328023041,0.5,6,3,20,400,200,2,0.132872258289682
233,"deviation_80",0.278006295899672,0.8,6,3,20,400,80,0.8,0.291236357191867
234,"deviation_10",0.029680484722602,0.1,6,4,20,400,360,3.6,0.0328033213037104
234,"deviation_30",0.050290602880995,0.3,6,4,20,400,280,2.8,0.0647394709169918
234,"deviation_50",0.107001170503034,0.5,6,4,20,400,200,2,0.10360104923477
234,"deviation_80",0.234981806599264,0.8,6,4,20,400,80,0.8,0.232736038838764
235,"deviation_10",0.031054207202857,0.1,6,6,20,400,360,3.6,0.027295093031633
235,"deviation_30",0.0746893385546721,0.3,6,6,20,400,280,2.8,0.054607618591806
235,"deviation_50",0.091687086391599,0.5,6,6,20,400,200,2,0.0835592116727197
235,"deviation_80",0.1956208297404,0.8,6,6,20,400,80,0.8,0.184425120965873
236,"deviation_10",0.0524984121983375,0.1,6,1,30,900,810,8.1,0.0672337562567494
236,"deviation_30",0.149101239659236,0.3,6,1,30,900,630,6.3,0.138937137618178
236,"deviation_50",0.205804548282933,0.5,6,1,30,900,450,4.5,0.23355079933954
236,"deviation_80",0.543507205885569,0.8,6,1,30,900,180,1.8,0.643910126338558
237,"deviation_10",0.0458657175886697,0.1,6,1.5,30,900,810,8.1,0.0432562344799419
237,"deviation_30",0.0881028788636402,0.3,6,1.5,30,900,630,6.3,0.0960659992111504
237,"deviation_50",0.145388468022346,0.5,6,1.5,30,900,450,4.5,0.147768637576083
237,"deviation_80",0.307367213279101,0.8,6,1.5,30,900,180,1.8,0.349692429707488
238,"deviation_10",0.0261923598804383,0.1,6,3,30,900,810,8.1,0.0274165530164892
238,"deviation_30",0.0648253239449901,0.3,6,3,30,900,630,6.3,0.0548683806122472
238,"deviation_50",0.0772166795302666,0.5,6,3,30,900,450,4.5,0.0862725010523943
238,"deviation_80",0.190265562456283,0.8,6,3,30,900,180,1.8,0.170656777598871
239,"deviation_10",0.0193962008250164,0.1,6,4,30,900,810,8.1,0.0235567521328071
239,"deviation_30",0.0505204671862624,0.3,6,4,30,900,630,6.3,0.0434416636124562
239,"deviation_50",0.0591799681080689,0.5,6,4,30,900,450,4.5,0.0663860607248535
239,"deviation_80",0.12753205270483,0.8,6,4,30,900,180,1.8,0.134602001946721
240,"deviation_10",0.0158520802039828,0.1,6,6,30,900,810,8.1,0.0190067519228502
240,"deviation_30",0.0319203137605035,0.3,6,6,30,900,630,6.3,0.0391150710425973
240,"deviation_50",0.0639670013971318,0.5,6,6,30,900,450,4.5,0.061583366373797
240,"deviation_80",0.0892797351955141,0.8,6,6,30,900,180,1.8,0.119952475720633
241,"deviation_10",0.408563625089377,0.1,6,1,10,100,90,0.9,0.412541968336326
241,"deviation_30",0.804636517285306,0.3,6,1,10,100,70,0.7,0.96531522298236
241,"deviation_50",1.90269127215573,0.5,6,1,10,100,50,0.5,1.64482715047682
241,"deviation_80",2.84158778875214,0.8,6,1,10,100,20,0.2,3.25486088850788
242,"deviation_10",0.18960614629626,0.1,6,1.5,10,100,90,0.9,0.212747779207969
242,"deviation_30",0.492281673090321,0.3,6,1.5,10,100,70,0.7,0.537122187050506
242,"deviation_50",1.3170642250445,0.5,6,1.5,10,100,50,0.5,0.998932523019561
242,"deviation_80",2.27669142384207,0.8,6,1.5,10,100,20,0.2,2.43805133869458
243,"deviation_10",0.0593709876145035,0.1,6,3,10,100,90,0.9,0.0771454448904091
243,"deviation_30",0.138806177788602,0.3,6,3,10,100,70,0.7,0.202636452790062
243,"deviation_50",0.27316865380757,0.5,6,3,10,100,50,0.5,0.309749764314976
243,"deviation_80",0.676991135633134,0.8,6,3,10,100,20,0.2,0.930643936463413
244,"deviation_10",0.0481106991568102,0.1,6,4,10,100,90,0.9,0.0653060275588064
244,"deviation_30",0.147538723989293,0.3,6,4,10,100,70,0.7,0.152061680522147
244,"deviation_50",0.254714518519154,0.5,6,4,10,100,50,0.5,0.265254125356907
244,"deviation_80",0.462160294579975,0.8,6,4,10,100,20,0.2,0.677834234249258
245,"deviation_10",0.0546505543826867,0.1,6,6,10,100,90,0.9,0.0388354707590732
245,"deviation_30",0.089538518457719,0.3,6,6,10,100,70,0.7,0.108673726546393
245,"deviation_50",0.1498630118756,0.5,6,6,10,100,50,0.5,0.183846321256338
245,"deviation_80",0.320065445938615,0.8,6,6,10,100,20,0.2,0.51664822765273
246,"deviation_10",0.117210685060776,0.1,6,1,20,400,360,3.6,0.109247368654026
246,"deviation_30",0.291309451255791,0.3,6,1,20,400,280,2.8,0.27121787307946
246,"deviation_50",0.404690154887263,0.5,6,1,20,400,200,2,0.498805663132222
246,"deviation_80",1.63145878399825,0.8,6,1,20,400,80,0.8,1.51766483551796
247,"deviation_10",0.0695628031600372,0.1,6,1.5,20,400,360,3.6,0.0676529272142444
247,"deviation_30",0.123285974678557,0.3,6,1.5,20,400,280,2.8,0.149477712332035
247,"deviation_50",0.197955486497427,0.5,6,1.5,20,400,200,2,0.245822891931105
247,"deviation_80",0.602184604883708,0.8,6,1.5,20,400,80,0.8,0.728707353285483
248,"deviation_10",0.0416101761616863,0.1,6,3,20,400,360,3.6,0.0396488694272405
248,"deviation_30",0.0831913294375136,0.3,6,3,20,400,280,2.8,0.0796206261251319
248,"deviation_50",0.145223933346498,0.5,6,3,20,400,200,2,0.132872258289682
248,"deviation_80",0.272256811095495,0.8,6,3,20,400,80,0.8,0.291236357191867
249,"deviation_10",0.0233709168491343,0.1,6,4,20,400,360,3.6,0.0328033213037104
249,"deviation_30",0.0522348823572333,0.3,6,4,20,400,280,2.8,0.0647394709169918
249,"deviation_50",0.0814859636319343,0.5,6,4,20,400,200,2,0.10360104923477
249,"deviation_80",0.168948145730651,0.8,6,4,20,400,80,0.8,0.232736038838764
250,"deviation_10",0.0314387534905984,0.1,6,6,20,400,360,3.6,0.027295093031633
250,"deviation_30",0.0555354457451603,0.3,6,6,20,400,280,2.8,0.054607618591806
250,"deviation_50",0.0907711440094403,0.5,6,6,20,400,200,2,0.0835592116727197
250,"deviation_80",0.208429883059951,0.8,6,6,20,400,80,0.8,0.184425120965873
251,"deviation_10",0.105528025748656,0.1,6,1,30,900,810,8.1,0.0672337562567494
251,"deviation_30",0.118730449891066,0.3,6,1,30,900,630,6.3,0.138937137618178
251,"deviation_50",0.263030357773007,0.5,6,1,30,900,450,4.5,0.23355079933954
251,"deviation_80",0.665561103418887,0.8,6,1,30,900,180,1.8,0.643910126338558
252,"deviation_10",0.052431376858597,0.1,6,1.5,30,900,810,8.1,0.0432562344799419
252,"deviation_30",0.0996573562570075,0.3,6,1.5,30,900,630,6.3,0.0960659992111504
252,"deviation_50",0.156975830888281,0.5,6,1.5,30,900,450,4.5,0.147768637576083
252,"deviation_80",0.404300701332316,0.8,6,1.5,30,900,180,1.8,0.349692429707488
253,"deviation_10",0.027062696197217,0.1,6,3,30,900,810,8.1,0.0274165530164892
253,"deviation_30",0.0515778110809634,0.3,6,3,30,900,630,6.3,0.0548683806122472
253,"deviation_50",0.0940957288477202,0.5,6,3,30,900,450,4.5,0.0862725010523943
253,"deviation_80",0.181964269792925,0.8,6,3,30,900,180,1.8,0.170656777598871
254,"deviation_10",0.022190497147331,0.1,6,4,30,900,810,8.1,0.0235567521328071
254,"deviation_30",0.0346839013350121,0.3,6,4,30,900,630,6.3,0.0434416636124562
254,"deviation_50",0.0617968266038767,0.5,6,4,30,900,450,4.5,0.0663860607248535
254,"deviation_80",0.110562124968858,0.8,6,4,30,900,180,1.8,0.134602001946721
255,"deviation_10",0.0152285000045225,0.1,6,6,30,900,810,8.1,0.0190067519228502
255,"deviation_30",0.0369268658974254,0.3,6,6,30,900,630,6.3,0.0391150710425973
255,"deviation_50",0.0578066355912128,0.5,6,6,30,900,450,4.5,0.061583366373797
255,"deviation_80",0.115315864243605,0.8,6,6,30,900,180,1.8,0.119952475720633
256,"deviation_10",0.385021116064438,0.1,6,1,10,100,90,0.9,0.412541968336326
256,"deviation_30",1.13258579431845,0.3,6,1,10,100,70,0.7,0.96531522298236
256,"deviation_50",1.63044005642513,0.5,6,1,10,100,50,0.5,1.64482715047682
256,"deviation_80",3.18585298133679,0.8,6,1,10,100,20,0.2,3.25486088850788
257,"deviation_10",0.180182433325817,0.1,6,1.5,10,100,90,0.9,0.212747779207969
257,"deviation_30",0.737020118257277,0.3,6,1.5,10,100,70,0.7,0.537122187050506
257,"deviation_50",1.20817547058575,0.5,6,1.5,10,100,50,0.5,0.998932523019561
257,"deviation_80",2.15525384191744,0.8,6,1.5,10,100,20,0.2,2.43805133869458
258,"deviation_10",0.0972235073088901,0.1,6,3,10,100,90,0.9,0.0771454448904091
258,"deviation_30",0.156100563497134,0.3,6,3,10,100,70,0.7,0.202636452790062
258,"deviation_50",0.29659161618828,0.5,6,3,10,100,50,0.5,0.309749764314976
258,"deviation_80",0.686137221477417,0.8,6,3,10,100,20,0.2,0.930643936463413
259,"deviation_10",0.219180100764277,0.1,6,4,10,100,90,0.9,0.0653060275588064
259,"deviation_30",0.122740156866011,0.3,6,4,10,100,70,0.7,0.152061680522147
259,"deviation_50",0.334285625384736,0.5,6,4,10,100,50,0.5,0.265254125356907
259,"deviation_80",0.494605043361489,0.8,6,4,10,100,20,0.2,0.677834234249258
260,"deviation_10",0.0248604430159523,0.1,6,6,10,100,90,0.9,0.0388354707590732
260,"deviation_30",0.0624113034782676,0.3,6,6,10,100,70,0.7,0.108673726546393
260,"deviation_50",0.193275366196105,0.5,6,6,10,100,50,0.5,0.183846321256338
260,"deviation_80",0.286825550146525,0.8,6,6,10,100,20,0.2,0.51664822765273
261,"deviation_10",0.11051842753675,0.1,6,1,20,400,360,3.6,0.109247368654026
261,"deviation_30",0.32429192689596,0.3,6,1,20,400,280,2.8,0.27121787307946
261,"deviation_50",0.549532041252626,0.5,6,1,20,400,200,2,0.498805663132222
261,"deviation_80",1.83017887159284,0.8,6,1,20,400,80,0.8,1.51766483551796
262,"deviation_10",0.0702861505005422,0.1,6,1.5,20,400,360,3.6,0.0676529272142444
262,"deviation_30",0.154860325937742,0.3,6,1.5,20,400,280,2.8,0.149477712332035
262,"deviation_50",0.280997887655934,0.5,6,1.5,20,400,200,2,0.245822891931105
262,"deviation_80",0.896294870916815,0.8,6,1.5,20,400,80,0.8,0.728707353285483
263,"deviation_10",0.0379016027867261,0.1,6,3,20,400,360,3.6,0.0396488694272405
263,"deviation_30",0.0974527578590468,0.3,6,3,20,400,280,2.8,0.0796206261251319
263,"deviation_50",0.170897123779888,0.5,6,3,20,400,200,2,0.132872258289682
263,"deviation_80",0.385375842544916,0.8,6,3,20,400,80,0.8,0.291236357191867
264,"deviation_10",0.0366498130284251,0.1,6,4,20,400,360,3.6,0.0328033213037104
264,"deviation_30",0.0651791717229356,0.3,6,4,20,400,280,2.8,0.0647394709169918
264,"deviation_50",0.113827424015834,0.5,6,4,20,400,200,2,0.10360104923477
264,"deviation_80",0.345924555606485,0.8,6,4,20,400,80,0.8,0.232736038838764
265,"deviation_10",0.026079745809445,0.1,6,6,20,400,360,3.6,0.027295093031633
265,"deviation_30",0.0476945542660446,0.3,6,6,20,400,280,2.8,0.054607618591806
265,"deviation_50",0.0542890398457941,0.5,6,6,20,400,200,2,0.0835592116727197
265,"deviation_80",0.195386788725518,0.8,6,6,20,400,80,0.8,0.184425120965873
266,"deviation_10",0.0617115405133486,0.1,6,1,30,900,810,8.1,0.0672337562567494
266,"deviation_30",0.144890858527016,0.3,6,1,30,900,630,6.3,0.138937137618178
266,"deviation_50",0.263554594456077,0.5,6,1,30,900,450,4.5,0.23355079933954
266,"deviation_80",0.666496653688323,0.8,6,1,30,900,180,1.8,0.643910126338558
267,"deviation_10",0.0497028931251318,0.1,6,1.5,30,900,810,8.1,0.0432562344799419
267,"deviation_30",0.084913799279514,0.3,6,1.5,30,900,630,6.3,0.0960659992111504
267,"deviation_50",0.137044701520779,0.5,6,1.5,30,900,450,4.5,0.147768637576083
267,"deviation_80",0.375081822850531,0.8,6,1.5,30,900,180,1.8,0.349692429707488
268,"deviation_10",0.0219822108502007,0.1,6,3,30,900,810,8.1,0.0274165530164892
268,"deviation_30",0.0681318798182501,0.3,6,3,30,900,630,6.3,0.0548683806122472
268,"deviation_50",0.0842670047891628,0.5,6,3,30,900,450,4.5,0.0862725010523943
268,"deviation_80",0.17396197699854,0.8,6,3,30,900,180,1.8,0.170656777598871
269,"deviation_10",0.0259210201766056,0.1,6,4,30,900,810,8.1,0.0235567521328071
269,"deviation_30",0.0436773997219803,0.3,6,4,30,900,630,6.3,0.0434416636124562
269,"deviation_50",0.0650182373035794,0.5,6,4,30,900,450,4.5,0.0663860607248535
269,"deviation_80",0.152933429972362,0.8,6,4,30,900,180,1.8,0.134602001946721
270,"deviation_10",0.0180476588606749,0.1,6,6,30,900,810,8.1,0.0190067519228502
270,"deviation_30",0.0292688003958438,0.3,6,6,30,900,630,6.3,0.0391150710425973
270,"deviation_50",0.0641316353188333,0.5,6,6,30,900,450,4.5,0.061583366373797
270,"deviation_80",0.093879765263754,0.8,6,6,30,900,180,1.8,0.119952475720633
271,"deviation_10",0.544247021640945,0.1,6,1,10,100,90,0.9,0.412541968336326
271,"deviation_30",0.870727547549345,0.3,6,1,10,100,70,0.7,0.96531522298236
271,"deviation_50",1.39678686352535,0.5,6,1,10,100,50,0.5,1.64482715047682
271,"deviation_80",2.76701372552881,0.8,6,1,10,100,20,0.2,3.25486088850788
272,"deviation_10",0.097657652595791,0.1,6,1.5,10,100,90,0.9,0.212747779207969
272,"deviation_30",0.516889449195503,0.3,6,1.5,10,100,70,0.7,0.537122187050506
272,"deviation_50",0.930827450320105,0.5,6,1.5,10,100,50,0.5,0.998932523019561
272,"deviation_80",2.30784913761124,0.8,6,1.5,10,100,20,0.2,2.43805133869458
273,"deviation_10",0.0826724651930014,0.1,6,3,10,100,90,0.9,0.0771454448904091
273,"deviation_30",0.271597233228641,0.3,6,3,10,100,70,0.7,0.202636452790062
273,"deviation_50",0.288530761753567,0.5,6,3,10,100,50,0.5,0.309749764314976
273,"deviation_80",1.34050786044914,0.8,6,3,10,100,20,0.2,0.930643936463413
274,"deviation_10",0.0614157831271719,0.1,6,4,10,100,90,0.9,0.0653060275588064
274,"deviation_30",0.197559552327241,0.3,6,4,10,100,70,0.7,0.152061680522147
274,"deviation_50",0.342453865203627,0.5,6,4,10,100,50,0.5,0.265254125356907
274,"deviation_80",0.738913576355917,0.8,6,4,10,100,20,0.2,0.677834234249258
275,"deviation_10",0.054986845868122,0.1,6,6,10,100,90,0.9,0.0388354707590732
275,"deviation_30",0.0628289946068538,0.3,6,6,10,100,70,0.7,0.108673726546393
275,"deviation_50",0.216568470173961,0.5,6,6,10,100,50,0.5,0.183846321256338
275,"deviation_80",0.285312523273862,0.8,6,6,10,100,20,0.2,0.51664822765273
276,"deviation_10",0.083989045604984,0.1,6,1,20,400,360,3.6,0.109247368654026
276,"deviation_30",0.237268290390712,0.3,6,1,20,400,280,2.8,0.27121787307946
276,"deviation_50",0.610264182110211,0.5,6,1,20,400,200,2,0.498805663132222
276,"deviation_80",1.89052074418362,0.8,6,1,20,400,80,0.8,1.51766483551796
277,"deviation_10",0.0578621505355886,0.1,6,1.5,20,400,360,3.6,0.0676529272142444
277,"deviation_30",0.14670479313101,0.3,6,1.5,20,400,280,2.8,0.149477712332035
277,"deviation_50",0.245993068950575,0.5,6,1.5,20,400,200,2,0.245822891931105
277,"deviation_80",0.807044154058004,0.8,6,1.5,20,400,80,0.8,0.728707353285483
278,"deviation_10",0.0420967000869788,0.1,6,3,20,400,360,3.6,0.0396488694272405
278,"deviation_30",0.0874917262551898,0.3,6,3,20,400,280,2.8,0.0796206261251319
278,"deviation_50",0.10355321000587,0.5,6,3,20,400,200,2,0.132872258289682
278,"deviation_80",0.273228704803328,0.8,6,3,20,400,80,0.8,0.291236357191867
279,"deviation_10",0.033487330525632,0.1,6,4,20,400,360,3.6,0.0328033213037104
279,"deviation_30",0.063457511939778,0.3,6,4,20,400,280,2.8,0.0647394709169918
279,"deviation_50",0.0879482382801939,0.5,6,4,20,400,200,2,0.10360104923477
279,"deviation_80",0.137532766068552,0.8,6,4,20,400,80,0.8,0.232736038838764
280,"deviation_10",0.0264139777927776,0.1,6,6,20,400,360,3.6,0.027295093031633
280,"deviation_30",0.0435769059760897,0.3,6,6,20,400,280,2.8,0.054607618591806
280,"deviation_50",0.0930157276658457,0.5,6,6,20,400,200,2,0.0835592116727197
280,"deviation_80",0.165404111892496,0.8,6,6,20,400,80,0.8,0.184425120965873
281,"deviation_10",0.0756444260898651,0.1,6,1,30,900,810,8.1,0.0672337562567494
281,"deviation_30",0.141615268855127,0.3,6,1,30,900,630,6.3,0.138937137618178
281,"deviation_50",0.231518357992538,0.5,6,1,30,900,450,4.5,0.23355079933954
281,"deviation_80",0.63220149137438,0.8,6,1,30,900,180,1.8,0.643910126338558
282,"deviation_10",0.0415152869270963,0.1,6,1.5,30,900,810,8.1,0.0432562344799419
282,"deviation_30",0.0909520289687435,0.3,6,1.5,30,900,630,6.3,0.0960659992111504
282,"deviation_50",0.168566494942503,0.5,6,1.5,30,900,450,4.5,0.147768637576083
282,"deviation_80",0.331782004520796,0.8,6,1.5,30,900,180,1.8,0.349692429707488
283,"deviation_10",0.0273741553366502,0.1,6,3,30,900,810,8.1,0.0274165530164892
283,"deviation_30",0.0672843748292592,0.3,6,3,30,900,630,6.3,0.0548683806122472
283,"deviation_50",0.0968042500219754,0.5,6,3,30,900,450,4.5,0.0862725010523943
283,"deviation_80",0.190543822768966,0.8,6,3,30,900,180,1.8,0.170656777598871
284,"deviation_10",0.0262867400788221,0.1,6,4,30,900,810,8.1,0.0235567521328071
284,"deviation_30",0.0465892733861571,0.3,6,4,30,900,630,6.3,0.0434416636124562
284,"deviation_50",0.0777449177664209,0.5,6,4,30,900,450,4.5,0.0663860607248535
284,"deviation_80",0.121486905186825,0.8,6,4,30,900,180,1.8,0.134602001946721
285,"deviation_10",0.0191699367163868,0.1,6,6,30,900,810,8.1,0.0190067519228502
285,"deviation_30",0.0349508342560605,0.3,6,6,30,900,630,6.3,0.0391150710425973
285,"deviation_50",0.068144393834482,0.5,6,6,30,900,450,4.5,0.061583366373797
285,"deviation_80",0.130689334214204,0.8,6,6,30,900,180,1.8,0.119952475720633
286,"deviation_10",0.417720847774024,0.1,6,1,10,100,90,0.9,0.412541968336326
286,"deviation_30",0.8341442998178,0.3,6,1,10,100,70,0.7,0.96531522298236
286,"deviation_50",1.6493146023712,0.5,6,1,10,100,50,0.5,1.64482715047682
286,"deviation_80",3.84982332262978,0.8,6,1,10,100,20,0.2,3.25486088850788
287,"deviation_10",0.22455470915304,0.1,6,1.5,10,100,90,0.9,0.212747779207969
287,"deviation_30",0.344016241556683,0.3,6,1.5,10,100,70,0.7,0.537122187050506
287,"deviation_50",0.594797485679146,0.5,6,1.5,10,100,50,0.5,0.998932523019561
287,"deviation_80",1.52208200291764,0.8,6,1.5,10,100,20,0.2,2.43805133869458
288,"deviation_10",0.0840202802338372,0.1,6,3,10,100,90,0.9,0.0771454448904091
288,"deviation_30",0.209106089206472,0.3,6,3,10,100,70,0.7,0.202636452790062
288,"deviation_50",0.369384931881763,0.5,6,3,10,100,50,0.5,0.309749764314976
288,"deviation_80",1.23372159081998,0.8,6,3,10,100,20,0.2,0.930643936463413
289,"deviation_10",0.0406958548773695,0.1,6,4,10,100,90,0.9,0.0653060275588064
289,"deviation_30",0.158413427740703,0.3,6,4,10,100,70,0.7,0.152061680522147
289,"deviation_50",0.263434720543512,0.5,6,4,10,100,50,0.5,0.265254125356907
289,"deviation_80",0.976944935488426,0.8,6,4,10,100,20,0.2,0.677834234249258
290,"deviation_10",0.0294359472607704,0.1,6,6,10,100,90,0.9,0.0388354707590732
290,"deviation_30",0.116531586755858,0.3,6,6,10,100,70,0.7,0.108673726546393
290,"deviation_50",0.235618503340867,0.5,6,6,10,100,50,0.5,0.183846321256338
290,"deviation_80",0.405981335912417,0.8,6,6,10,100,20,0.2,0.51664822765273
291,"deviation_10",0.136253101180161,0.1,6,1,20,400,360,3.6,0.109247368654026
291,"deviation_30",0.230172779592026,0.3,6,1,20,400,280,2.8,0.27121787307946
291,"deviation_50",0.562847885114983,0.5,6,1,20,400,200,2,0.498805663132222
291,"deviation_80",1.48707323407377,0.8,6,1,20,400,80,0.8,1.51766483551796
292,"deviation_10",0.0629886682162385,0.1,6,1.5,20,400,360,3.6,0.0676529272142444
292,"deviation_30",0.134864378106707,0.3,6,1.5,20,400,280,2.8,0.149477712332035
292,"deviation_50",0.259606180127566,0.5,6,1.5,20,400,200,2,0.245822891931105
292,"deviation_80",0.519367278689715,0.8,6,1.5,20,400,80,0.8,0.728707353285483
293,"deviation_10",0.051981915731829,0.1,6,3,20,400,360,3.6,0.0396488694272405
293,"deviation_30",0.0755774312284124,0.3,6,3,20,400,280,2.8,0.0796206261251319
293,"deviation_50",0.206340757398983,0.5,6,3,20,400,200,2,0.132872258289682
293,"deviation_80",0.276244234597126,0.8,6,3,20,400,80,0.8,0.291236357191867
294,"deviation_10",0.0362559489061157,0.1,6,4,20,400,360,3.6,0.0328033213037104
294,"deviation_30",0.067834689366257,0.3,6,4,20,400,280,2.8,0.0647394709169918
294,"deviation_50",0.104201288005074,0.5,6,4,20,400,200,2,0.10360104923477
294,"deviation_80",0.189699185952779,0.8,6,4,20,400,80,0.8,0.232736038838764
295,"deviation_10",0.0211243956697237,0.1,6,6,20,400,360,3.6,0.027295093031633
295,"deviation_30",0.0427766815938677,0.3,6,6,20,400,280,2.8,0.054607618591806
295,"deviation_50",0.0597839222646396,0.5,6,6,20,400,200,2,0.0835592116727197
295,"deviation_80",0.230568261229888,0.8,6,6,20,400,80,0.8,0.184425120965873
296,"deviation_10",0.0496510108804131,0.1,6,1,30,900,810,8.1,0.0672337562567494
296,"deviation_30",0.127929879713162,0.3,6,1,30,900,630,6.3,0.138937137618178
296,"deviation_50",0.211911939263713,0.5,6,1,30,900,450,4.5,0.23355079933954
296,"deviation_80",0.698338970465262,0.8,6,1,30,900,180,1.8,0.643910126338558
297,"deviation_10",0.042359511389715,0.1,6,1.5,30,900,810,8.1,0.0432562344799419
297,"deviation_30",0.106699619331473,0.3,6,1.5,30,900,630,6.3,0.0960659992111504
297,"deviation_50",0.172259312025344,0.5,6,1.5,30,900,450,4.5,0.147768637576083
297,"deviation_80",0.436047744258226,0.8,6,1.5,30,900,180,1.8,0.349692429707488
298,"deviation_10",0.0336947870219277,0.1,6,3,30,900,810,8.1,0.0274165530164892
298,"deviation_30",0.0473483509045913,0.3,6,3,30,900,630,6.3,0.0548683806122472
298,"deviation_50",0.0744216638494611,0.5,6,3,30,900,450,4.5,0.0862725010523943
298,"deviation_80",0.155833794603806,0.8,6,3,30,900,180,1.8,0.170656777598871
299,"deviation_10",0.0206727994974757,0.1,6,4,30,900,810,8.1,0.0235567521328071
299,"deviation_30",0.0407613350973138,0.3,6,4,30,900,630,6.3,0.0434416636124562
299,"deviation_50",0.0612057528691811,0.5,6,4,30,900,450,4.5,0.0663860607248535
299,"deviation_80",0.105355313166824,0.8,6,4,30,900,180,1.8,0.134602001946721
300,"deviation_10",0.0270206364593304,0.1,6,6,30,900,810,8.1,0.0190067519228502
300,"deviation_30",0.0575954841553155,0.3,6,6,30,900,630,6.3,0.0391150710425973
300,"deviation_50",0.0515507760895225,0.5,6,6,30,900,450,4.5,0.061583366373797
300,"deviation_80",0.0982434090362307,0.8,6,6,30,900,180,1.8,0.119952475720633
